Year,Month,Product Category Key,Province,City,Province Population Size,Province Total University Enrollment,Number of Dwellings,Median House-hold Income,Sales
2024,12,5,New Brunswick,Miramich,812061,20590,12300,66500,103.12370876817081
2024,1,1,New Brunswick,Moncton,812061,20590,67180,74500,87.19171956107621
2024,2,2,New Brunswick,Saint John,812061,20590,55865,74000,91.52533707530792
2024,3,3,Quebec,Alma,8695659,313360,13815,67500,91.18878025432464
2024,4,4,Quebec,Amos,8695659,313360,8250,76500,93.41703698412121
2024,5,5,Quebec,Baie-Comeau,8695659,313360,12360,75000,117.97054103109585
2024,6,1,Quebec,Cowansville,8695659,313360,6980,58800,80.07104230886969
2024,7,2,Quebec,Dolbeau-Mistassini,8695659,313360,6960,63600,97.96507854140259
2024,8,3,Quebec,Drummondville,8695659,313360,45695,64000,126.97638764114478
2024,9,4,Quebec,Granby,8695659,313360,41095,68500,97.01635065597779
2024,10,5,Quebec,Joliette,8695659,313360,24565,61600,117.04743630444658
2024,11,1,Quebec,Lachute,8695659,313360,6530,56400,91.7141082844445
2024,12,2,Quebec,Matane,8695659,313360,9170,56800,114.31338546814148
2024,1,3,Quebec,Montréal,8695659,313360,1835700,76000,96.00900247116478
2024,2,4,Quebec,Québec,8695659,313360,387955,76500,83.55726342402608
2024,3,5,Quebec,Rimouski,8695659,313360,25620,67000,104.8414810443543
2024,4,1,Quebec,Rivière-du-Loup,8695659,313360,13740,67000,81.38912202148242
2024,5,2,Quebec,Rouyn-Noranda,8695659,313360,19280,76000,95.5055802665328
2024,6,3,Quebec,Saguenay,8695659,313360,74810,70000,98.63283990401901
2024,7,4,Quebec,Saint-Georges,8695659,313360,16135,64500,98.45839882854712
2024,8,5,Quebec,Saint-Hyacinthe,8695659,313360,27960,62000,143.99338555528254
2024,9,1,Quebec,Sainte-Agathe-des-Monts,8695659,313360,9670,61200,83.86732708667388
2024,10,2,Quebec,Sainte-Marie,8695659,313360,5500,78000,115.2230053795405
2024,11,3,Quebec,Salaberry-de-Valleyfield,8695659,313360,20070,62000,102.06077056869267
2024,12,4,Quebec,Sept-Îles,8695659,313360,12290,79000,110.76042786809
2024,1,5,Quebec,Shawinigan,8695659,313360,25060,53600,107.72956343026816
2024,2,1,Quebec,Sherbrooke,8695659,313360,104650,65000,79.62764246610088
2024,3,2,Quebec,Sorel-Tracy,8695659,313360,20310,61600,86.06594286284361
2024,4,3,Quebec,Thetford Mines,8695659,313360,13260,57200,101.27848612224535
2024,5,4,Quebec,Trois-Rivières,8695659,313360,76635,62400,97.91778759246124
2024,6,5,Quebec,Val-d'Or,8695659,313360,15375,74500,112.9391161912464
2024,7,1,Quebec,Victoriaville,8695659,313360,23910,63200,85.4179087620146
2024,8,2,Ontario,Barrie,15109416,602850,78540,97000,178.25382830818205
2024,9,3,Ontario,Belleville - Quinte West,15109416,602850,46215,78000,138.7284631973587
2024,10,4,Ontario,Brantford,15109416,602850,56000,85000,128.3968538907788
2024,11,5,Ontario,Brockville,15109416,602850,14435,70500,137.72839827387986
2024,12,1,Ontario,Centre Wellington,15109416,602850,11970,101000,210.50076299711907
2024,1,2,Ontario,Chatham-Kent,15109416,602850,44175,71500,132.70527428303996
2024,2,3,Ontario,Cobourg,15109416,602850,9135,77000,133.08597136326304
2024,3,4,Ontario,Collingwood,15109416,602850,11170,82000,122.17350828992961
2024,4,5,Ontario,Cornwall,15109416,602850,26795,65500,160.27294275844008
2024,5,1,Ontario,Elliot Lake,15109416,602850,5840,50000,104.74826402425974
2024,6,2,Ontario,Essa,15109416,602850,7945,108000,155.5945349732757
2024,7,3,Ontario,Greater Sudbury,15109416,602850,73385,84000,142.82461905511246
2024,8,4,Ontario,Guelph,15109416,602850,64175,97000,149.57520324211293
2024,9,5,Ontario,Hamilton,15109416,602850,307380,91000,126.13624507707179
2024,10,1,Ontario,Hawkesbury,15109416,602850,5985,53600,126.80555363881683
2024,11,2,Ontario,Ingersoll,15109416,602850,5465,88000,142.1617647044384
2024,12,3,Ontario,Kawartha Lakes,15109416,602850,32710,82000,158.67186504072075
2024,1,4,Ontario,Kenora,15109416,602850,6510,86000,114.16682731082129
2024,2,5,Ontario,Kingston,15109416,602850,73505,83000,145.20796668893766
2024,3,1,Ontario,Kitchener,15109416,602850,219060,92000,114.9144487254663
2024,4,2,Ontario,London,15109416,602850,222240,79500,153.16486800077965
2024,5,3,Ontario,Midland,15109416,602850,11825,71000,131.81841737619928
2024,6,4,Ontario,Norfolk,15109416,602850,27595,82000,121.0559920213058
2024,7,5,Ontario,North Bay,15109416,602850,31185,76000,147.76161229769372
2024,8,1,Ontario,Orillia,15109416,602850,14425,71000,135.86417592973802
2024,9,2,Ontario,Oshawa,15109416,602850,149045,102000,156.9660433852491
2024,10,3,Ontario,Ottawa,15109416,602850,604720,98000,160.48846429054834
2024,11,4,Ontario,Owen Sound,15109416,602850,14390,71500,114.60840373882218
2024,12,5,Ontario,Pembroke,15109416,602850,10260,73000,155.34684206818113
2024,1,1,Ontario,Petawawa,15109416,602850,6760,102000,138.0532725653485
2024,2,2,Ontario,Peterborough,15109416,602850,53370,79000,136.6098927085629
2024,3,3,Ontario,Port Hope,15109416,602850,7320,88000,136.94024972510326
2024,4,4,Ontario,Sarnia,15109416,602850,42580,83000,145.2474935605699
2024,5,5,Ontario,Sault Ste. Marie,15109416,602850,34415,74000,137.05768736039803
2024,6,1,Ontario,St. Catharines - Niagara,15109416,602850,179225,77000,114.43699572303731
2024,7,2,Ontario,Stratford,15109416,602850,14745,77000,136.8763137643712
2024,8,3,Ontario,Thunder Bay,15109416,602850,54210,80000,161.0503893451906
2024,9,4,Ontario,Tillsonburg,15109416,602850,8225,73500,120.1245216268037
2024,10,5,Ontario,Timmins,15109416,602850,17885,82000,145.23882631081833
2024,11,1,Ontario,Toronto,15109416,602850,2262470,97000,203.87382206963193
2024,12,2,Ontario,Wasaga Beach,15109416,602850,10810,76000,175.98711339416155
2024,1,3,Ontario,Windsor,15109416,602850,165665,82000,135.7475397812642
2024,2,4,Ontario,Woodstock,15109416,602850,18885,82000,125.80878874750077
2024,3,5,Manitoba,Brandon,1409223,43140,22280,77500,106.9598674812466
2024,4,1,Manitoba,Portage la Prairie,1409223,43140,5645,69000,78.54814553042506
2024,5,2,Manitoba,Steinbach,1409223,43140,6835,72500,83.71893213481431
2024,6,3,Manitoba,Thompson,1409223,43140,4675,96000,112.73340371262344
2024,7,4,Manitoba,Winkler,1409223,43140,11360,75000,90.80610852044022
2024,8,5,Manitoba,Winnipeg,1409223,43140,330325,83000,108.60478915095246
2024,9,1,Saskatchewan,Estevan,1194803,39590,5345,96000,105.8675039779703
2024,10,2,Saskatchewan,Moose Jaw,1194803,39590,15215,75500,111.79333813770418
2024,11,3,Saskatchewan,North Battleford,1194803,39590,7865,78000,89.61001519023706
2024,12,4,Saskatchewan,Prince Albert,1194803,39590,17060,78000,98.113702897224
2024,1,5,Saskatchewan,Regina,1194803,39590,100210,90000,110.18823097609935
2024,2,1,Saskatchewan,Saskatoon,1194803,39590,125100,89000,85.9402770886499
2024,3,2,Saskatchewan,Swift Current,1194803,39590,7950,80000,89.13377310489506
2024,4,3,Saskatchewan,Weyburn,1194803,39590,5090,82000,105.21179849895039
2024,5,4,Saskatchewan,Yorkton,1194803,39590,8425,77500,89.11494796934389
2024,6,5,Alberta,Brooks,4543111,158320,5140,91000,97.47967025569848
2024,7,1,Alberta,Calgary,4543111,158320,563440,100000,120.06870747741216
2024,8,2,Alberta,Camrose,4543111,158320,8135,76000,105.8175152264368
2024,9,3,Alberta,Canmore,4543111,158320,6805,106000,125.38635375321749
2024,10,4,Alberta,Edmonton,4543111,158320,548625,96000,108.30240319345668
2024,11,5,Alberta,Grande Prairie,4543111,158320,24815,102000,117.3894751629704
2024,12,1,Alberta,High River,4543111,158320,5785,82000,91.82791799448289
2024,1,2,Alberta,Lacombe,4543111,158320,5195,89000,102.17501465595389
2024,2,3,Alberta,Lethbridge,4543111,158320,48650,84000,101.94083071872471
2024,3,4,Alberta,Lloydminster,4543111,158320,13885,95000,90.8342981038135
2024,4,5,Alberta,Medicine Hat,4543111,158320,32060,80000,113.60831736527888
2024,5,1,Alberta,Okotoks,4543111,158320,10475,117000,118.21730584215891
2024,6,2,Alberta,Red Deer,4543111,158320,40510,85000,85.71205682213794
2024,7,3,Alberta,Strathmore,4543111,158320,5515,91000,96.35798940173125
2024,8,4,Alberta,Sylvan Lake,4543111,158320,6615,93000,105.97647820090188
2024,9,5,Alberta,Wetaskiwin,4543111,158320,5185,69500,109.7477703778095
2024,10,1,Alberta,Wood Buffalo,4543111,158320,26480,182000,128.14371203034403
2024,11,2,British Columbia,Abbotsford - Mission,5319324,186124,67610,91000,110.34107542351806
2024,12,3,British Columbia,Campbell River,5319324,186124,17640,78500,104.25505308180165
2024,1,4,British Columbia,Chilliwack,5319324,186124,44365,82000,91.46846471658519
2024,2,5,British Columbia,Courtenay,5319324,186124,28200,76500,104.65711866504364
2024,3,1,British Columbia,Cranbrook,5319324,186124,11380,84000,89.6395053746163
2024,4,2,British Columbia,Dawson Creek,5319324,186124,7540,85000,95.87515527178543
2024,5,3,British Columbia,Duncan,5319324,186124,20010,75500,93.95624054815146
2024,6,4,British Columbia,Fort St. John,5319324,186124,11590,106000,88.74496952954166
2024,7,5,British Columbia,Kamloops,5319324,186124,47100,87000,99.89756033112774
2024,8,1,British Columbia,Kelowna,5319324,186124,94335,85000,90.67642255708385
2024,9,2,British Columbia,Ladysmith,5319324,186124,6505,80000,99.99907241787783
2024,10,3,British Columbia,Nanaimo,5319324,186124,49345,77500,101.46100999779246
2024,11,4,British Columbia,Nelson,5319324,186124,8505,74500,90.29114544088017
2024,12,5,British Columbia,Parksville,5319324,186124,14765,73500,126.32579244677224
2024,1,1,British Columbia,Penticton,5319324,186124,21920,71000,85.12479411576005
2024,2,2,British Columbia,Port Alberni,5319324,186124,11715,67000,89.90031041951579
2024,3,3,British Columbia,Powell River,5319324,186124,8190,66500,90.93630926716936
2024,4,4,British Columbia,Prince George,5319324,186124,36800,91000,95.85887337311942
2024,5,5,British Columbia,Prince Rupert,5319324,186124,5500,92000,101.85905688040873
2024,6,1,British Columbia,Quesnel,5319324,186124,10155,73000,77.07677318603584
2024,7,2,British Columbia,Salmon Arm,5319324,186124,8215,75000,88.25705434568559
2024,8,3,British Columbia,Squamish,5319324,186124,9310,111000,131.4501388513322
2024,9,4,British Columbia,Terrace,5319324,186124,8000,90000,91.92260716309194
2024,10,5,British Columbia,Trail,5319324,186124,6515,76000,111.22334409510646
2024,11,1,British Columbia,Vancouver,5319324,186124,1043320,90000,93.14108915171668
2024,12,2,British Columbia,Vernon,5319324,186124,28725,79000,114.01592998155529
2024,1,3,British Columbia,Victoria,5319324,186124,176675,85000,95.54359213125852
2024,2,4,British Columbia,Williams Lake,5319324,186124,10045,81000,93.6503994031563
2024,3,5,Prince Edward Island,Charlottetown,170688,5810,32945,76500,96.52902479009907
2024,4,1,Prince Edward Island,Summerside,170688,5810,7950,64500,87.14305120420846
2024,5,2,Nova Scotia,Cape Breto,1019725,52270,43800,62000,83.13168139890142
2024,6,3,Nova Scotia,Halifax,1019725,52270,201140,81000,90.9738422252739
2024,7,4,Nova Scotia,Kentville,1019725,52270,11940,67000,86.1363997725051
2024,8,5,Nova Scotia,New Glasgow,1019725,52270,15480,64000,104.96622296339874
2024,9,1,Nova Scotia,Truro,1019725,52270,20700,66000,76.09176592476632
2024,10,2,New Brunswick,Bathurst,812061,20590,14395,62800,101.37958980205718
2024,11,3,New Brunswick,Campbellton,812061,20590,6130,54400,78.14784177590506
2024,12,4,New Brunswick,Edmundston,812061,20590,10265,60800,78.95260067102613
2024,1,5,New Brunswick,Fredericton,812061,20590,46360,79000,107.31065443330374
2024,2,1,New Brunswick,Miramich,812061,20590,12300,66500,91.13753644962851
2024,3,2,New Brunswick,Moncton,812061,20590,67180,74500,87.43849853148046
2024,4,3,New Brunswick,Saint John,812061,20590,55865,74000,103.14018003964917
2024,5,4,Quebec,Alma,8695659,313360,13815,67500,97.91778759246124
2024,6,5,Quebec,Amos,8695659,313360,8250,76500,110.82414420452947
2024,7,1,Quebec,Baie-Comeau,8695659,313360,12360,75000,85.4179087620146
2024,8,2,Quebec,Cowansville,8695659,313360,6980,58800,123.19288802390595
2024,9,3,Quebec,Dolbeau-Mistassini,8695659,313360,6960,63600,106.22930724430482
2024,10,4,Quebec,Drummondville,8695659,313360,45695,64000,96.99468286581197
2024,11,5,Quebec,Granby,8695659,313360,41095,68500,117.33147423601208
2024,12,1,Quebec,Joliette,8695659,313360,24565,61600,87.07980767146088
2024,1,2,Quebec,Lachute,8695659,313360,6530,56400,93.83020817949824
2024,2,3,Quebec,Matane,8695659,313360,9170,56800,94.82406071189568
2024,3,4,Quebec,Montréal,8695659,313360,1835700,76000,92.80004432760855
2024,4,5,Quebec,Québec,8695659,313360,387955,76500,104.49521882682201
2024,5,1,Quebec,Rimouski,8695659,313360,25620,67000,83.88442382928059
2024,6,2,Quebec,Rivière-du-Loup,8695659,313360,13740,67000,91.6921987461219
2024,7,3,Quebec,Rouyn-Noranda,8695659,313360,19280,76000,104.20487597995434
2024,8,4,Quebec,Saguenay,8695659,313360,74810,70000,123.94063211664799
2024,9,5,Quebec,Saint-Georges,8695659,313360,16135,64500,117.0691040946124
2024,10,1,Quebec,Saint-Hyacinthe,8695659,313360,27960,62000,92.46977672904076
2024,11,2,Quebec,Sainte-Agathe-des-Monts,8695659,313360,9670,61200,109.63767282097666
2024,12,3,Quebec,Sainte-Marie,8695659,313360,5500,78000,108.17538734187586
2024,1,4,Quebec,Salaberry-de-Valleyfield,8695659,313360,20070,62000,88.33038548883128
2024,2,5,Quebec,Sept-Îles,8695659,313360,12290,79000,112.85049024549204
2024,3,1,Quebec,Shawinigan,8695659,313360,25060,53600,75.99236200852984
2024,4,2,Quebec,Sherbrooke,8695659,313360,104650,65000,92.29843871182958
2024,5,3,Quebec,Sorel-Tracy,8695659,313360,20310,61600,103.66426474386846
2024,6,4,Quebec,Thetford Mines,8695659,313360,13260,57200,92.88636275261179
2024,7,5,Quebec,Trois-Rivières,8695659,313360,76635,62400,118.51115226718173
2024,8,1,Quebec,Val-d'Or,8695659,313360,15375,74500,99.93185133138833
2024,9,2,Quebec,Victoriaville,8695659,313360,23910,63200,102.44580762706599
2024,10,3,Ontario,Barrie,15109416,602850,78540,97000,158.87641778751117
2024,11,4,Ontario,Belleville - Quinte West,15109416,602850,46215,78000,121.8682625680642
2024,12,5,Ontario,Brantford,15109416,602850,56000,85000,160.430061103727
2024,1,1,Ontario,Brockville,15109416,602850,14435,70500,109.01570269231154
2024,2,2,Ontario,Centre Wellington,15109416,602850,11970,101000,158.39386797290598
2024,3,3,Ontario,Chatham-Kent,15109416,602850,44175,71500,130.18255538897344
2024,4,4,Ontario,Cobourg,15109416,602850,9135,77000,138.75879283028627
2024,5,5,Ontario,Collingwood,15109416,602850,11170,82000,132.76607557998497
2024,6,1,Ontario,Cornwall,15109416,602850,26795,65500,111.09819620505866
2024,7,2,Ontario,Elliot Lake,15109416,602850,5840,50000,135.34341937826284
2024,8,3,Ontario,Essa,15109416,602850,7945,108000,180.6812679531984
2024,9,4,Ontario,Greater Sudbury,15109416,602850,73385,84000,120.09953402746645
2024,10,5,Ontario,Guelph,15109416,602850,64175,97000,144.1412973128929
2024,11,1,Ontario,Hamilton,15109416,602850,307380,91000,121.83282904702213
2024,12,2,Ontario,Hawkesbury,15109416,602850,5985,53600,175.98711339416155
2024,1,3,Ontario,Ingersoll,15109416,602850,5465,88000,138.47041996733975
2024,2,4,Ontario,Kawartha Lakes,15109416,602850,32710,82000,125.80878874750077
2024,3,5,Ontario,Kenora,15109416,602850,6510,86000,141.57268623136656
2024,4,1,Ontario,Kingston,15109416,602850,73505,83000,129.65630028635263
2024,5,2,Ontario,Kitchener,15109416,602850,219060,92000,128.09440623418848
2024,6,3,Ontario,London,15109416,602850,222240,79500,138.09585336508837
2024,7,4,Ontario,Midland,15109416,602850,11825,71000,127.70885885905913
2024,8,5,Ontario,Norfolk,15109416,602850,27595,82000,164.4064924342692
2024,9,1,Ontario,North Bay,15109416,602850,31185,76000,118.20310399644991
2024,10,2,Ontario,Orillia,15109416,602850,14425,71000,143.24586978475557
2024,11,3,Ontario,Oshawa,15109416,602850,149045,102000,154.81539864961084
2024,12,4,Ontario,Ottawa,15109416,602850,604720,98000,153.42850405991962
2024,1,5,Ontario,Owen Sound,15109416,602850,14390,71500,129.1922765086915
2024,2,1,Ontario,Pembroke,15109416,602850,10260,73000,107.72137084564747
2024,3,2,Ontario,Petawawa,15109416,602850,6760,102000,150.0538389884615
2024,4,3,Ontario,Peterborough,15109416,602850,53370,79000,159.01337690661575
2024,5,4,Ontario,Port Hope,15109416,602850,7320,88000,116.92496124907301
2024,6,5,Ontario,Sarnia,15109416,602850,42580,83000,137.89796444134532
2024,7,1,Ontario,Sault Ste. Marie,15109416,602850,34415,74000,116.44506265820355
2024,8,2,Ontario,St. Catharines - Niagara,15109416,602850,179225,77000,158.73983718426243
2024,9,3,Ontario,Stratford,15109416,602850,14745,77000,138.7284631973587
2024,10,4,Ontario,Thunder Bay,15109416,602850,54210,80000,128.3968538907788
2024,11,5,Ontario,Tillsonburg,15109416,602850,8225,73500,137.72839827387986
2024,12,1,Ontario,Timmins,15109416,602850,17885,82000,156.10058932694085
2024,1,2,Ontario,Toronto,15109416,602850,2262470,97000,223.30725376948655
2024,2,3,Ontario,Wasaga Beach,15109416,602850,10810,76000,133.8178358465445
2024,3,4,Ontario,Windsor,15109416,602850,165665,82000,123.0167786758409
2024,4,5,Ontario,Woodstock,15109416,602850,18885,82000,164.6466715020068
2024,5,1,Manitoba,Brandon,1409223,43140,22280,77500,75.78030169894235
2024,6,2,Manitoba,Portage la Prairie,1409223,43140,5645,69000,79.90555061440341
2024,7,3,Manitoba,Steinbach,1409223,43140,6835,72500,94.8485195825496
2024,8,4,Manitoba,Thompson,1409223,43140,4675,96000,105.76463570379424
2024,9,5,Manitoba,Winkler,1409223,43140,11360,75000,105.44928742318905
2024,10,1,Manitoba,Winnipeg,1409223,43140,330325,83000,88.95520770748882
2024,11,2,Saskatchewan,Estevan,1194803,39590,5345,96000,133.16795640192063
2024,12,3,Saskatchewan,Moose Jaw,1194803,39590,15215,75500,98.45971529577393
2024,1,4,Saskatchewan,North Battleford,1194803,39590,7865,78000,94.48192959422192
2024,2,5,Saskatchewan,Prince Albert,1194803,39590,17060,78000,106.87158372316058
2024,3,1,Saskatchewan,Regina,1194803,39590,100210,90000,82.30499663107886
2024,4,2,Saskatchewan,Saskatoon,1194803,39590,125100,89000,90.28079090136487
2024,5,3,Saskatchewan,Swift Current,1194803,39590,7950,80000,95.95669617561661
2024,6,4,Saskatchewan,Weyburn,1194803,39590,5090,82000,82.66353437623484
2024,7,5,Saskatchewan,Yorkton,1194803,39590,8425,77500,101.74183392088722
2024,8,1,Alberta,Brooks,4543111,158320,5140,91000,92.8381273069372
2024,9,2,Alberta,Calgary,4543111,158320,563440,100000,128.72929525006148
2024,10,3,Alberta,Camrose,4543111,158320,8135,76000,100.14859825671698
